1642204800.0;6.177539348602295;1642226400.0;11.572887420654297;1642248000.0;9.71059513092041
1642208400.0;7.873216152191162;1642230000.0;11.165788650512695;1642251600.0;6.285080909729004
1642212000.0;9.207140922546387;1642233600.0;11.32541561126709;1642255200.0;6.83971643447876
1642215600.0;9.574580192565918;1642237200.0;9.638984680175781;1642258800.0;6.482560157775879
1642219200.0;10.160660743713379;1642240800.0;7.474447250366211;1642262400.0;8.036172866821289
1642222800.0;11.177933692932129;1642244400.0;7.807005882263184;1642266000.0;6.672857761383057
1642226400.0;11.310909271240234;1642248000.0;8.589079856872559;1642269600.0;8.883000373840332
1642230000.0;11.315464973449707;1642251600.0;7.801405906677246;1642273200.0;9.532522201538086
1642233600.0;10.930017471313477;1642255200.0;7.2955546379089355;1642276800.0;10.165728569030762
1642237200.0;9.560708045959473;1642258800.0;5.751433849334717;1642280400.0;11.177982330322266
1642240800.0;10.533349990844727;1642262400.0;6.495860576629639;1642284000.0;10.814567565917969
1642244400.0;9.713268280029297;1642266000.0;7.391712665557861;1642287600.0;10.693957328796387
1642248000.0;9.085286140441895;1642269600.0;8.361979484558105;1642291200.0;13.195174217224121
1642251600.0;8.345669746398926;1642273200.0;8.802165985107422;1642294800.0;13.437941551208496
1642255200.0;8.319435119628906;1642276800.0;9.05615234375;1642298400.0;13.745538711547852
1642258800.0;6.706474781036377;1642280400.0;10.970438003540039;1642302000.0;15.503920555114746
1642262400.0;6.545042514801025;1642284000.0;12.03431510925293;1642305600.0;16.348400115966797
1642266000.0;6.833488464355469;1642287600.0;12.42153263092041;1642309200.0;16.422025680541992
1642269600.0;8.361979484558105;1642291200.0;13.195174217224121;1642312800.0;17.274621963500977
1642273200.0;8.802165985107422;1642294800.0;13.437941551208496;1642316400.0;15.449647903442383
1642276800.0;9.05615234375;1642298400.0;13.745538711547852;1642320000.0;14.223804473876953
1642280400.0;10.970438003540039;1642302000.0;15.503920555114746;1642323600.0;13.53374195098877
1642284000.0;12.03431510925293;1642305600.0;16.348400115966797;1642327200.0;13.42446517944336
1642287600.0;12.42153263092041;1642309200.0;16.422025680541992;1642330800.0;13.505157470703125
1642291200.0;13.195174217224121;1642312800.0;17.274621963500977;1642334400.0;14.01541805267334
1642294800.0;13.437941551208496;1642316400.0;15.449647903442383;1642338000.0;15.074878692626953
1642298400.0;13.745538711547852;1642320000.0;14.223804473876953;1642341600.0;17.52716636657715
1642302000.0;15.503920555114746;1642323600.0;13.53374195098877;1642345200.0;19.395225524902344
1642305600.0;16.348400115966797;1642327200.0;13.42446517944336;1642348800.0;22.230897903442383
1642309200.0;16.422025680541992;1642330800.0;13.505157470703125;1642352400.0;20.11477279663086
1642312800.0;17.274621963500977;1642334400.0;14.01541805267334;1642356000.0;19.21558380126953
1642316400.0;15.449647903442383;1642338000.0;15.074878692626953;1642359600.0;18.75662612915039
1642320000.0;14.223804473876953;1642341600.0;17.52716636657715;1642363200.0;18.89625358581543
1642323600.0;13.53374195098877;1642345200.0;19.395225524902344;1642366800.0;18.825027465820312
1642327200.0;13.42446517944336;1642348800.0;22.230897903442383;1642370400.0;18.326919555664062
1642330800.0;13.505157470703125;1642352400.0;20.11477279663086;1642374000.0;17.811147689819336
1642334400.0;14.01541805267334;1642356000.0;19.21558380126953;1642377600.0;17.768768310546875
1642338000.0;15.074878692626953;1642359600.0;18.75662612915039;1642381200.0;17.530582427978516
1642341600.0;17.52716636657715;1642363200.0;18.89625358581543;1642384800.0;17.031641006469727
1642345200.0;19.395225524902344;1642366800.0;18.825027465820312;1642388400.0;16.301273345947266
1642348800.0;22.230897903442383;1642370400.0;18.326919555664062;1642392000.0;15.231385231018066
1642352400.0;20.11477279663086;1642374000.0;17.811147689819336;1642395600.0;13.766569137573242
1642356000.0;19.21558380126953;1642377600.0;17.768768310546875;1642399200.0;12.500158309936523
1642359600.0;18.75662612915039;1642381200.0;17.530582427978516;1642402800.0;11.482107162475586
1642363200.0;18.89625358581543;1642384800.0;17.031641006469727;1642406400.0;10.550472259521484
1642366800.0;18.825027465820312;1642388400.0;16.301273345947266;1642410000.0;9.838597297668457
1642370400.0;18.326919555664062;1642392000.0;15.231385231018066;1642413600.0;8.918539047241211
1642374000.0;17.811147689819336;1642395600.0;13.766569137573242;1642417200.0;7.55044412612915
1642377600.0;17.768768310546875;1642399200.0;12.500158309936523;1642420800.0;6.051748275756836
1642381200.0;17.530582427978516;1642402800.0;11.482107162475586;1642424400.0;4.948955535888672
1642384800.0;17.031641006469727;1642406400.0;10.550472259521484;1642428000.0;4.343389987945557
1642388400.0;16.301273345947266;1642410000.0;9.838597297668457;1642431600.0;6.664007186889648
1642392000.0;15.231385231018066;1642413600.0;8.918539047241211;1642435200.0;7.401562690734863
1642395600.0;13.766569137573242;1642417200.0;7.55044412612915;1642438800.0;8.940791130065918
1642399200.0;12.500158309936523;1642420800.0;6.051748275756836;1642442400.0;10.200284957885742
1642402800.0;11.482107162475586;1642424400.0;4.948955535888672;1642446000.0;8.354818344116211
1642406400.0;10.550472259521484;1642428000.0;4.343389987945557;1642449600.0;11.42970085144043
1642410000.0;9.838597297668457;1642431600.0;6.664007186889648;1642453200.0;8.064363479614258
1642413600.0;8.918539047241211;1642435200.0;7.401562690734863;1642456800.0;6.869507312774658
1642417200.0;7.55044412612915;1642438800.0;8.940791130065918;1642442400.0;10.200284957885742
1642420800.0;5.907311916351318;1642442400.0;9.011157035827637;1642464000.0;9.861128807067871
1642424400.0;5.775162220001221;1642446000.0;9.412727355957031;1642467600.0;9.134594917297363
1642428000.0;6.0167131423950195;1642449600.0;8.805606842041016;1642471200.0;8.323371887207031
1642431600.0;8.117471694946289;1642453200.0;9.362613677978516;1642474800.0;10.108370780944824
1642435200.0;8.409500122070312;1642456800.0;10.214266777038574;1642478400.0;10.155638694763184
1642438800.0;10.052779197692871;1642460400.0;7.906561374664307;1642482000.0;10.530963897705078
1642442400.0;8.442482948303223;1642464000.0;8.339742660522461;1642485600.0;12.582182884216309
1642446000.0;9.413405418395996;1642467600.0;9.938814163208008;1642489200.0;13.50527286529541
1642449600.0;8.560510635375977;1642471200.0;10.351073265075684;1642492800.0;13.988968849182129
1642453200.0;9.093420028686523;1642474800.0;10.440008163452148;1642496400.0;14.198551177978516
1642456800.0;9.193059921264648;1642478400.0;11.590975761413574;1642500000.0;13.753063201904297
1642460400.0;9.324153900146484;1642482000.0;11.589278221130371;1642503600.0;13.44424819946289
1642464000.0;6.2542901039123535;1642485600.0;13.090158462524414;1642507200.0;13.272163391113281
1642467600.0;9.0924654006958;1642489200.0;13.988899230957031;1642510800.0;13.111666679382324
1642471200.0;9.271573066711426;1642492800.0;14.156176567077637;1642514400.0;12.983428955078125
1642474800.0;10.410914421081543;1642496400.0;14.261319160461426;1642518000.0;12.176813125610352
1642478400.0;10.797538757324219;1642500000.0;13.911072731018066;1642521600.0;11.925375938415527
1642482000.0;12.374967575073242;1642503600.0;13.802739143371582;1642525200.0;12.591545104980469
1642485600.0;12.394018173217773;1642507200.0;13.382391929626465;1642528800.0;12.608602523803711
1642489200.0;13.840744972229004;1642510800.0;13.388425827026367;1642532400.0;12.147957801818848
1642492800.0;14.43519401550293;1642514400.0;13.115378379821777;1642536000.0;12.778786659240723
1642496400.0;14.109353065490723;1642518000.0;13.028890609741211;1642539600.0;14.556103706359863
1642500000.0;14.075066566467285;1642521600.0;12.061515808105469;1642543200.0;15.525382995605469
1642503600.0;13.938310623168945;1642525200.0;12.029535293579102;1642546800.0;15.041411399841309
